,name,author,img,preview,prompt,n_prompt,step,sampler,scale,seed,skip,size,model,path,page
72,"
            파스텔톤 반무테 남캐
        ","
            
                쑈
            
            ",/media/article/original_20221209/ED1D5861-6411-4DBD-A718-7D5DA0D611F5.jpeg,https://www.ptsearch.info/media/article/original/ED1D5861-6411-4DBD-A718-7D5DA0D611F5.jpeg,None,None,None,None,None,None,None,None,None,app/static/media/article/original/ED1D5861-6411-4DBD-A718-7D5DA0D611F5.jpeg,214
73,"
            마녀
        ","
            
                네이드
            
            ",/media/article/original_20221209/tmpnsstl6u9.png,https://www.ptsearch.info/media/article/original/tmpnsstl6u9.png,"
                        (Masterpiece:1.4), (best quality:1.3),(illustration:1.1),(1girl:1.3),(disheveled hair:1.2),(beautiful detailed eyes:1.1),(cinematic light:1.1),black hair,short bang hair,(black witch hat:1.2),black robe,flat chest,(bags_under_eyes:1.2),(chemistry:1.3),laboratory,(beaker:1.2),evil smile
                        ","
                        nsfw, owres, bad anatomy, bad hands, text, error, missing fingers, extra digit, fewer digits, cropped, worst quality, low quality, normal quality, jpeg artifacts, signature, watermark, username, blurry,missing fingers,bad hands,missing arms, long neck, Humpbacked,glowing eyes,nude,shirt
                        ",None,"
                        Euler a
                        ","
                        6
                        ","
                        1865093289
                        ","
                        2
                        ","
                        1024x512
                        ","
                        202fcec0
                        ",app/static/media/article/original_20221209/tmpnsstl6u9.png,214
74,"
            학교3
        ","
            
                네이드
            
            ",/media/article/original_20221209/tmp102z2sjw.png,https://www.ptsearch.info/media/article/original/tmp102z2sjw.png,"
                        (Masterpiece:1.4), (best quality:1.3),(illustration:1.1),(1girl:1.3),(disheveled hair:1.2),(beautiful detailed eyes:1.05),(cinematic light:1.1),blonde hair,pink highlights,short hair,twintails,pink eyes,pink hairpin,white school shirt unbuttoned,checked patterned black skirt,classroom,smile,gyaru piece
                        ","
                        nsfw, owres, bad anatomy, bad hands, text, error, missing fingers, extra digit, fewer digits, cropped, worst quality, low quality, normal quality, jpeg artifacts, signature, watermark, username, blurry,missing fingers,bad hands,missing arms, long neck, Humpbacked,loli,glowing eyes
                        ",None,"
                        Euler a
                        ","
                        9
                        ","
                        1340084857
                        ","
                        2
                        ","
                        512x1024
                        ","
                        202fcec0
                        ",app/static/media/article/original_20221209/tmp102z2sjw.png,214
75,"
            학교2
        ","
            
                네이드
            
            ",/media/article/original_20221209/tmpp4taddap.png,https://www.ptsearch.info/media/article/original/tmpp4taddap.png,"
                        (Masterpiece:1.4), (best quality:1.3),(illustration:1.1),(1girl:1.3),(beautiful detailed sky:1.1),(disheveled hair:1.2),(beautiful detailed eyes:1.05),(cinematic light:1.1),(blonde hair:0.8|pink hair0.2), pink hairpin,(heart-shaped pupils:1.2),white school shirt unbuttoned,checked patterned black skirt,classroom,sitting on chair, lunch box on desk
                        ","
                        nsfw, owres, bad anatomy, bad hands, text, error, missing fingers, extra digit, fewer digits, cropped, worst quality, low quality, normal quality, jpeg artifacts, signature, watermark, username, blurry,missing fingers,bad hands,missing arms, long neck, Humpbacked,loli,glowing eyes
                        ",None,"
                        Euler a
                        ","
                        10
                        ","
                        2811921944
                        ","
                        2
                        ","
                        1024x512
                        ","
                        202fcec0
                        ",app/static/media/article/original_20221209/tmpp4taddap.png,214
76,"
            학교
        ","
            
                네이드
            
            ",/media/article/original_20221209/tmp1li3nt0t.png,https://www.ptsearch.info/media/article/original/tmp1li3nt0t.png,"
                        (Masterpiece:1.4), (best quality:1.3),(illustration:1.1),(1girl:1.3),(disheveled hair:1.2),(beautiful detailed eyes:1.05),(cinematic light:1.1),blonde hair,pink highlights,short hair,twintails,pink eyes,pink hairpin,white school shirt unbuttoned,checked patterned black skirt,classroom,disapproving look
                        ","
                        nsfw, owres, bad anatomy, bad hands, text, error, missing fingers, extra digit, fewer digits, cropped, worst quality, low quality, normal quality, jpeg artifacts, signature, watermark, username, blurry,missing fingers,bad hands,missing arms, long neck, Humpbacked,loli,glowing eyes
                        ",None,"
                        Euler a
                        ","
                        9
                        ","
                        2050432491
                        ","
                        2
                        ","
                        1024x512
                        ","
                        202fcec0
                        ",app/static/media/article/original_20221209/tmp1li3nt0t.png,214
77,"
            뱀파이어2
        ","
            
                네이드
            
            ",/media/article/original_20221209/tmpxcr1kkpa_SXoOIMg.png,https://www.ptsearch.info/media/article/original/tmpxcr1kkpa_SXoOIMg.png,"
                        (Masterpiece:1.4), (best quality:1.3),(illustration:1.1),smile
                        ","
                        nsfw, owres, bad anatomy, bad hands, text, error, missing fingers, extra digit, fewer digits, cropped, worst quality, low quality, normal quality, jpeg artifacts, signature, watermark, username, blurry,missing fingers,bad hands,missing arms, long neck, Humpbacked,loli,glowing eyes
                        ",None,"
                        Euler a
                        ","
                        10
                        ","
                        2255700245
                        ","
                        2
                        ","
                        512x1024
                        ","
                        202fcec0
                        ",app/static/media/article/original_20221209/tmpxcr1kkpa_SXoOIMg.png,214
78,"
            뱀파이어
        ","
            
                네이드
            
            ",/media/article/original_20221209/tmpcugul3u2.png,https://www.ptsearch.info/media/article/original/tmpcugul3u2.png,"
                        (Masterpiece:1.4), (best quality:1.3),(illustration:1.1),(1girl:1.3),(beautiful detailed sky:1.1),(disheveled hair:1.2),(beautiful detailed eyes:1.05),blonde hair,middle messy hair,red eyes,gothic dress,rose hairband,(bat_wings:1.2),black clothes AND red clothes,(vampire:1.2),red moon,dark castle,[[[clock tower]]],night sky,blakc rose vine,glow red particles
                        ","
                        nsfw, owres, bad anatomy, bad hands, text, error, missing fingers, extra digit, fewer digits, cropped, worst quality, low quality, normal quality, jpeg artifacts, signature, watermark, username, blurry,missing fingers,bad hands,missing arms, long neck, Humpbacked,loli,glowing eyes
                        ",None,"
                        Euler a
                        ","
                        9
                        ","
                        331378325
                        ","
                        2
                        ","
                        1024x512
                        ","
                        202fcec0
                        ",app/static/media/article/original_20221209/tmpcugul3u2.png,214
79,"
            Ryuugu rena is disgusted
        ","
            
                히토미라
            
            ",/media/article/original_20221209/1girl_focus_masterpiece_masterpiece_masterpiece_masterpiece_masterpiece_masterpiece_masterpiece_masterpiece_masterpiece_masterpiece_masterpiece_masterpiece_masterpiece_s-479224470.png,https://www.ptsearch.info/media/article/original/1girl_focus_masterpiece_masterpiece_masterpiece_masterpiece_masterpiece_masterpiece_masterpiece_masterpiece_masterpiece_masterpiece_masterpiece_masterpiece_masterpiece_s-479224470.png,"
                        masterpiece, best quality, 1girl_focus, masterpiece, masterpiece, masterpiece, masterpiece, masterpiece, masterpiece, masterpiece, masterpiece, masterpiece, masterpiece, masterpiece, masterpiece, masterpiece, masterpiece, masterpiece, masterpiece, masterpiece, masterpiece, masterpiece, masterpiece, masterpiece, masterpiece, masterpiece, masterpiece, masterpiece, masterpiece, masterpiece, masterpiece, masterpiece, masterpiece, masterpiece, masterpiece, masterpiece, masterpiece, masterpiece, masterpiece, masterpiece, masterpiece, masterpiece, masterpiece, masterpiece, masterpiece, masterpiece, masterpiece, higurashi_no_naku_koro_ni, higurashi_no_naku_koro_ni, ryuuguu_rena, ryuuguu_rena, short brunt orange hair, blue_eyes, blue_sailor_collar, serahuku, short_sleeves, big_breasts, shaded_face, empty_eyes, scared, angry, gloom_(expression)
                        ","
                        lowres, bad anatomy, bad hands, text, error, missing fingers, extra digit, fewer digits, cropped, worst quality, low quality, normal quality, jpeg artifacts, signature, watermark, username, blurry, furry, 3d, lowres, monochrome
                        ",None,"
                        k_euler_ancestral
                        ",None,"
                        479224470
                        ",None,None,None,app/static/media/article/original_20221209/1girl_focus_masterpiece_masterpiece_masterpiece_masterpiece_masterpiece_masterpiece_masterpiece_masterpiece_masterpiece_masterpiece_masterpiece_masterpiece_masterpiece_s-479224470.png,214
80,"
            action
        ","
            
                히토미라
            
            ",/media/article/original_20221209/white_hair_long_hair_white_animal_ears_red_eyes_gothic_lolita_emotionless_Looking_at_viewer_blood_swirling_around_the_character_blood_light_particle_Hyper_detailed_High_d_s-3462385816.png,https://www.ptsearch.info/media/article/original/white_hair_long_hair_white_animal_ears_red_eyes_gothic_lolita_emotionless_Looking_at_viewer_blood_swirling_around_the_character_blood_light_particle_Hyper_detailed_High_d_s-3462385816.png,"
                        masterpiece, best quality, white_hair, long_hair, white_animal_ears, red_eyes, gothic_lolita, emotionless, Looking at viewer, blood swirling around the character, blood light particle, Hyper detailed, High detail, Intricate detail, Exquisite detail, Backlighting, Action, Dynamic angle, Dynamic pose, Motion blur
                        ","
                        lowres, bad anatomy, bad hands, text, error, missing fingers, extra digit, fewer digits, cropped, worst quality, low quality, normal quality, jpeg artifacts, signature, watermark, username, blurry, more than 1 face,  reference_sheet,  concept_art, multiple_girls,   
                        ",None,"
                        k_euler_ancestral
                        ",None,"
                        3462385816
                        ",None,None,None,app/static/media/article/original_20221209/white_hair_long_hair_white_animal_ears_red_eyes_gothic_lolita_emotionless_Looking_at_viewer_blood_swirling_around_the_character_blood_light_particle_Hyper_detailed_High_d_s-3462385816.png,215
81,"
            cat ear girl with black cat
        ","
            
                히토미라
            
            ",/media/article/original_20221209/cat_black_cat_cat_black_cat_on_knees_black_cat_on_knees_black_cat_on_knees_black_cat_on_knees_loli_white_hair_long_hair_white_animal_ears_red_eyes_goth_s-977108236.png,https://www.ptsearch.info/media/article/original/cat_black_cat_cat_black_cat_on_knees_black_cat_on_knees_black_cat_on_knees_black_cat_on_knees_loli_white_hair_long_hair_white_animal_ears_red_eyes_goth_s-977108236.png,"
                        masterpiece, best quality, cat, black_cat, cat, {{black cat on knees}}, {{black cat on knees}}, {{black cat on knees}}, {{black cat on knees}}, loli white_hair, long_hair, {white_animal_ears}, red_eyes, gothic_lolita, emotionless, {empty_eyes}, [false_smile], Looking at viewer, sitting on gothic chair, Hyper detailed, High detail, Intricate detail, Exquisite detail
                        ","
                        lowres, bad anatomy, bad hands, text, error, missing fingers, extra digit, fewer digits, cropped, worst quality, low quality, normal quality, jpeg artifacts, signature, watermark, username, blurry, blush, headgear, reference_sheet,  concept_art, multiple_girls,   
                        ",None,"
                        k_euler_ancestral
                        ",None,"
                        977108236
                        ",None,None,None,app/static/media/article/original_20221209/cat_black_cat_cat_black_cat_on_knees_black_cat_on_knees_black_cat_on_knees_black_cat_on_knees_loli_white_hair_long_hair_white_animal_ears_red_eyes_goth_s-977108236.png,215
82,"
            fire
        ","
            
                히토미라
            
            ",/media/article/original_20221209/hair_is_turning_into_fire_hair_is_on_fire_Fantasy_light_rayer_orange_light_particles_scenery_fire_Beautiful_and_detailed_explosion_beautiful_detailed_glow_Flames_burning_s-1478349010.png,https://www.ptsearch.info/media/article/original/hair_is_turning_into_fire_hair_is_on_fire_Fantasy_light_rayer_orange_light_particles_scenery_fire_Beautiful_and_detailed_explosion_beautiful_detailed_glow_Flames_burning_s-1478349010.png,"
                        masterpiece, best quality, hair is turning into fire, hair is on fire, Fantasy, {light rayer}, orange light particles, scenery, fire, Beautiful and detailed explosion, beautiful detailed glow, Flames burning around, Flames burning around, Fire feathers, burning, {{{{{{burning forest}}}}}}, {bare trees}, ashes, {red sun}, {{flame swirling around the character}, solo, crazy_smile, {detailed}, high resolution illustration, lustrous skin, colorful,  {{ultra-detailed}}, {illustration}, {detailed light},{{an extremely delicate and beautiful}}, beautiful detailed girl, depth of field, white_long_hair, orange_eyes, eyelashs ,dark eyelashes, eyeliner, soft glowing eyes, 
                        ","
                        lowres, bad anatomy, bad hands, text, error, missing fingers, extra digit, fewer digits, cropped, worst quality, low quality, normal quality, jpeg artifacts, signature, watermark, username, blurry, realistic, furry, more than 1 face, reference_sheet,  concept_art, multiple_girls, blurry, missing fingers,bad hands,missing arms, long neck, Humpbacked, spread legs, odd eyes
                        ",None,"
                        k_euler_ancestral
                        ",None,"
                        1478349010
                        ",None,None,None,app/static/media/article/original_20221209/hair_is_turning_into_fire_hair_is_on_fire_Fantasy_light_rayer_orange_light_particles_scenery_fire_Beautiful_and_detailed_explosion_beautiful_detailed_glow_Flames_burning_s-1478349010.png,215
83,"
            flower
        ","
            
                히토미라
            
            ",/media/article/original_20221209/many_flowers_on_hair_Fantasy_light_rayer_green_light_particles_scenery_flowers_many_flowers_flowers_blooming_around__petals_nature_field_sunligh_s-3673012789.png,https://www.ptsearch.info/media/article/original/many_flowers_on_hair_Fantasy_light_rayer_green_light_particles_scenery_flowers_many_flowers_flowers_blooming_around__petals_nature_field_sunligh_s-3673012789.png,"
                        masterpiece, best quality, {{{many flowers on hair}}}, Fantasy, {light rayer}, green light particles, scenery, {flowers}, many flowers, flowers blooming around,  petals, {{{{{{nature}}}}}}, {field}, {sunlight}, {{leafs swirling around the character}, {{petals swirling around the character},solo, smile, :d, blush, loli, {{white_short_hair}}, green_eyes, eyelashs ,dark eyelashes, eyeliner, soft glowing eyes, white_dress, {{{sketch}}}, {{{rough}}}white hair, {{{many flowers on hair}}}, flowers, falling petals, falling leafs, falling flowers, {{{sketch}}}, {{{rough}}}
                        ","
                        lowres, bad anatomy, bad hands, text, error, missing fingers, extra digit, fewer digits, cropped, worst quality, low quality, normal quality, jpeg artifacts, signature, watermark, username, blurry, large_breasts, realistic, furry, more than 1 face, reference_sheet,  concept_art, multiple_girls, blurry, missing fingers,bad hands,missing arms, long neck, Humpbacked, spread legs, odd eyes
                        ",None,"
                        k_euler_ancestral
                        ",None,"
                        3673012789
                        ",None,None,None,app/static/media/article/original_20221209/many_flowers_on_hair_Fantasy_light_rayer_green_light_particles_scenery_flowers_many_flowers_flowers_blooming_around__petals_nature_field_sunligh_s-3673012789.png,215
84,"
            ice
        ","
            
                히토미라
            
            ",/media/article/original_20221209/hair_is_turning_into_ice_Broken_glass_swirling_Fantasy_light_rayer_blue_light_particles_scenery_snow_winter_forest_bare_trees_snowing_ice_piece_o_s-1461255410_1.png,https://www.ptsearch.info/media/article/original/hair_is_turning_into_ice_Broken_glass_swirling_Fantasy_light_rayer_blue_light_particles_scenery_snow_winter_forest_bare_trees_snowing_ice_piece_o_s-1461255410_1.png,"
                        masterpiece, best quality, hair is turning into ice, {{{{{{Broken glass swirling}}}}}}, Fantasy, {light rayer}, blue light particles, scenery, snow, winter, {{forest}}, bare trees, {{snowing}} ice, {{piece of snowflake swirling around the character}, full_body, solo, expressionless, {detailed}, high resolution illustration, lustrous skin, colorful,  {{ultra-detailed}}, {illustration}, {detailed light},{{an extremely delicate and beautiful}}, beautiful detailed girl, depth of field, white_long_hair, blue_eyes,
                        ","
                        lowres, bad anatomy, bad hands, text, error, missing fingers, extra digit, fewer digits, cropped, worst quality, low quality, normal quality, jpeg artifacts, signature, watermark, username, blurry, realistic, furry, more than 1 face, reference_sheet,  concept_art, multiple_girls, blurry, missing fingers,bad hands,missing arms, long neck, Humpbacked, spread legs, odd eyes
                        ",None,"
                        k_euler_ancestral
                        ",None,"
                        1461255410
                        ",None,None,None,app/static/media/article/original_20221209/hair_is_turning_into_ice_Broken_glass_swirling_Fantasy_light_rayer_blue_light_particles_scenery_snow_winter_forest_bare_trees_snowing_ice_piece_o_s-1461255410_1.png,215
85,"
            ice
        ","
            
                히토미라
            
            ",/media/article/original_20221209/hair_is_turning_into_ice_Broken_glass_swirling_Fantasy_light_rayer_blue_light_particles_scenery_snow_winter_forest_bare_trees_snowing_ice_piece__s-2862059207.png,https://www.ptsearch.info/media/article/original/hair_is_turning_into_ice_Broken_glass_swirling_Fantasy_light_rayer_blue_light_particles_scenery_snow_winter_forest_bare_trees_snowing_ice_piece__s-2862059207.png,"
                        masterpiece, best quality, hair is turning into ice, {{{{{{Broken glass swirling}}}}}}, Fantasy, {light rayer}, blue light particles, scenery, snow, winter, {{forest}}, bare trees, {{snowing}}, ice, {{piece of snowflake swirling around the character}, full_body, solo, expressionless, {detailed}, high resolution illustration, lustrous skin, colorful,  {{ultra-detailed}}, {illustration}, {detailed light},{{an extremely delicate and beautiful}}, beautiful detailed girl, depth of field, white_long_hair, blue_eyes
                        ","
                        lowres, bad anatomy, bad hands, text, error, missing fingers, extra digit, fewer digits, cropped, worst quality, low quality, normal quality, jpeg artifacts, signature, watermark, username, blurry, realistic, furry, more than 1 face, reference_sheet,  concept_art, multiple_girls, blurry, missing fingers,bad hands,missing arms, long neck, Humpbacked, spread legs, odd eyes
                        ",None,"
                        k_euler_ancestral
                        ",None,"
                        2862059207
                        ",None,None,None,app/static/media/article/original_20221209/hair_is_turning_into_ice_Broken_glass_swirling_Fantasy_light_rayer_blue_light_particles_scenery_snow_winter_forest_bare_trees_snowing_ice_piece__s-2862059207.png,215
86,"
            하얀 보브 컷, 검은색 목폴라티, 흰색 롱스커트
        ","
            
                USER#485178349
            
            ",/media/article/original_20221209/masterpiece_best_quality_high_resolution_illustration_backgroundstreet_hyper_detailed_perfect_anatomy_perfect_body_perfect_eyes_perfect_face_medium_breast_slim_wa_s-3471995535.png,https://www.ptsearch.info/media/article/original/masterpiece_best_quality_high_resolution_illustration_backgroundstreet_hyper_detailed_perfect_anatomy_perfect_body_perfect_eyes_perfect_face_medium_breast_slim_wa_s-3471995535.png,"
                        masterpiece, best quality, masterpiece, best quality, high resolution illustration, {{{background(street)}}}, hyper detailed, perfect anatomy, perfect body, perfect eyes, perfect face, medium breast, slim waist, {{{solo}}}, {{{teengirl}}}, {{{blue archive(style)}}}, {{{light blue eyes}}}, detailed beautiful eyes, purple eyes, white hair, short hair, littleshort, slender, ivory blouse, {{{brown long skirt}}}, flat shoes,
                        ","
                        nsfw, lowres, bad anatomy, bad hands, text, error, missing fingers, extra digit, fewer digits, cropped, worst quality, low quality, normal quality, jpeg artifacts, signature, watermark, username, blurry, nsfw, extra limbs, serafuku, halo, braided hair, extra people
                        ",None,"
                        k_euler_ancestral
                        ",None,"
                        3471995535
                        ",None,None,None,app/static/media/article/original_20221209/masterpiece_best_quality_high_resolution_illustration_backgroundstreet_hyper_detailed_perfect_anatomy_perfect_body_perfect_eyes_perfect_face_medium_breast_slim_wa_s-3471995535.png,215
87,"
            Marionette
        ","
            
                SimAi
            
            ",/media/article/original_20221209/00060-790621382-realistic_photorealistic_1.3_photography_nsfw_bishoujo_feminie_loli_big_empty_eyes_delicate_facial_features_intricat.png,https://www.ptsearch.info/media/article/original/00060-790621382-realistic_photorealistic_1.3_photography_nsfw_bishoujo_feminie_loli_big_empty_eyes_delicate_facial_features_intricat.png,"
                        (realistic, photorealistic:1.3), photography, nsfw, bishoujo, feminie, loli, big empty eyes, delicate facial features, (intricate detail:0.8), outer, edge, deeping, shadow, post-apocalypse, arcane-punk, gothic frozen dawn,joint are hanging on marionette strings, hanging elbows by stirings, cracked skin, ((implant doll joints, purged ball joints)), human, hornet waist, weak, (blood spread, pale skin:0.7), expressionless, (lethargy pose:1.2), dynamic camera view based on character, chess, hourglass, nude
                        ","
                        lowres, bad anatomy, missing fingers, bad hands, bad feet, text, error, extra digit, fewer digits, worst quality, low quality, normal quality, jpeg artifacts, signature, watermark, username, blurry, small eyes, twinkle eyes, shriveled eyes, bad eyes, ugly eyes, artist name, poorly drawn face, mutation, mutated, penis except crotch, multiple views, nipples, pussy,3d
                        ",None,"
                        Euler a
                        ","
                        5
                        ","
                        790621382
                        ",None,"
                        768x512
                        ","
                        e6e8e1fc
                        ",app/static/media/article/original_20221209/00060-790621382-realistic_photorealistic_1.3_photography_nsfw_bishoujo_feminie_loli_big_empty_eyes_delicate_facial_features_intricat.png,215
88,"
            disney style
        ","
            
                master
            
            ",/media/article/original_20221209/02706-2164555611-masterpiece_best_quality_disney_style_1.16_detailed_face_oil_paint_illustration_finely_detailed_dramatic_light_intrica.png,https://www.ptsearch.info/media/article/original/02706-2164555611-masterpiece_best_quality_disney_style_1.16_detailed_face_oil_paint_illustration_finely_detailed_dramatic_light_intrica.png,"
                        masterpiece, best quality, (disney style:1.16), detailed face, oil paint, illustration, finely detailed, dramatic light, intricate details, ((1girl)), solo, full body, frills, dress, bowtie, ribbon, ocean background, gradation, sacred, photorealistic, portrait, pale blue hair, beautiful detailed eyes
                        ","
                        multiple breasts, (mutated hands and fingers:1.5), (long body :1.3), (mutation, poorly drawn :1.2), black-white, bad anatomy, liquid body, liquid tongue, disfigured, malformed, mutated, anatomical nonsense, text font ui, error, malformed hands, long neck, blurred, lowers, low res, bad anatomy, bad proportions, bad shadow, uncoordinated body, unnatural body, fused breasts, bad breasts, huge breasts, poorly drawn breasts, extra breasts, liquid breasts, heavy breasts, missing breasts, huge haunch, huge thighs, huge calf, bad hands, fused hand, missing hand, disappearing arms, disappearing thigh, disappearing calf, disappearing legs, fused ears, bad ears, poorly drawn ears, extra ears, liquid ears, heavy ears, missing ears, fused animal ears, bad animal ears, poorly drawn animal ears, extra animal ears, liquid animal ears, heavy animal ears, missing animal ears, text, ui, error, missing fingers, missing limb, fused fingers, one hand with more than 5 fingers, one hand with less than 5 fingers, one hand with more than 5 digit, one hand with less than 5 digit, extra digit, fewer digits, fused digit, missing digit, bad digit, liquid digit, colorful tongue, black tongue, cropped, watermark, username, blurry, JPEG artifacts, signature, 3D, 3D game, 3D game scene, 3D character, malformed feet, extra feet, bad feet, poorly drawn feet, fused feet, missing feet, extra shoes, bad shoes, fused shoes, more than two shoes, poorly drawn shoes, bad gloves, poorly drawn gloves, fused gloves, bad cum, poorly drawn cum, fused cum, bad hairs, poorly drawn hairs, fused hairs, big muscles, ugly, bad face, fused face, poorly drawn face, cloned face, big face, long face, bad eyes, fused eyes poorly drawn eyes, extra eyes, malformed limbs, more than 2 nipples, missing nipples, different nipples, fused nipples, bad nipples, poorly drawn nipples, black nipples, colorful nipples, gross proportions. short arm, (((missing arms))), missing thighs, missing calf, missing legs, mutation, duplicate, morbid, mutilated, poorly drawn hands, more than 1 left hand, more than 1 right hand, deformed, (blurry), disfigured, missing legs, extra arms, extra thighs, more than 2 thighs, extra calf, fused calf, extra legs, bad knee, extra knee, more than 2 legs, bad tails, bad mouth, fused mouth, poorly drawn mouth, bad tongue, tongue within mouth, too long tongue, black tongue, big mouth, cracked mouth, bad mouth, dirty face, dirty teeth, dirty pantie, fused pantie, poorly drawn pantie, fused cloth, poorly drawn cloth, bad pantie, yellow teeth, thick lips, bad camel toe, colorful camel toe, bad asshole, poorly drawn asshole, fused asshole, missing asshole, bad anus, bad pussy, bad crotch, bad crotch seam, fused anus, fused pussy, fused anus, fused crotch, poorly drawn crotch, fused seam, poorly drawn anus, poorly drawn pussy, poorly drawn crotch, poorly drawn crotch seam, bad thigh gap, missing thigh gap, fused thigh gap, liquid thigh gap, poorly drawn thigh gap, poorly drawn anus, bad collarbone, fused collarbone, missing collarbone, liquid collarbone, strong girl, obesity, worst quality, low quality, normal quality, liquid tentacles, bad tentacles, poorly drawn tentacles, split tentacles, fused tentacles, missing clit, bad clit, fused clit, colorful clit, black clit, liquid clit, QR code, bar code, censored, safety panties, safety knickers, beard, furry, pony, pubic hair, mosaic, excrement, faeces, shit, futa, testis, frame
                        ",None,"
                        Euler a
                        ","
                        10
                        ","
                        2164555611
                        ",None,"
                        704x704
                        ","
                        925997e9
                        ",app/static/media/article/original_20221209/02706-2164555611-masterpiece_best_quality_disney_style_1.16_detailed_face_oil_paint_illustration_finely_detailed_dramatic_light_intrica.png,215
89,"
            disney style
        ","
            
                master
            
            ",/media/article/original_20221209/02700-3760625837-masterpiece_best_quality_disney_style_1.16_detailed_face_oil_paint_illustration_finely_detailed_dramatic_light_intrica.png,https://www.ptsearch.info/media/article/original/02700-3760625837-masterpiece_best_quality_disney_style_1.16_detailed_face_oil_paint_illustration_finely_detailed_dramatic_light_intrica.png,"
                        masterpiece, best quality, (disney style:1.16), detailed face, oil paint, illustration, finely detailed, dramatic light, intricate details, ((1girl)), solo, full body, frills, black dress, bowtie, ribbon, ocean background, gradation, sacred, photorealistic, portrait, blonde, beautiful detailed eyes
                        ","
                        multiple breasts, (mutated hands and fingers:1.5), (long body :1.3), (mutation, poorly drawn :1.2), black-white, bad anatomy, liquid body, liquid tongue, disfigured, malformed, mutated, anatomical nonsense, text font ui, error, malformed hands, long neck, blurred, lowers, low res, bad anatomy, bad proportions, bad shadow, uncoordinated body, unnatural body, fused breasts, bad breasts, huge breasts, poorly drawn breasts, extra breasts, liquid breasts, heavy breasts, missing breasts, huge haunch, huge thighs, huge calf, bad hands, fused hand, missing hand, disappearing arms, disappearing thigh, disappearing calf, disappearing legs, fused ears, bad ears, poorly drawn ears, extra ears, liquid ears, heavy ears, missing ears, fused animal ears, bad animal ears, poorly drawn animal ears, extra animal ears, liquid animal ears, heavy animal ears, missing animal ears, text, ui, error, missing fingers, missing limb, fused fingers, one hand with more than 5 fingers, one hand with less than 5 fingers, one hand with more than 5 digit, one hand with less than 5 digit, extra digit, fewer digits, fused digit, missing digit, bad digit, liquid digit, colorful tongue, black tongue, cropped, watermark, username, blurry, JPEG artifacts, signature, 3D, 3D game, 3D game scene, 3D character, malformed feet, extra feet, bad feet, poorly drawn feet, fused feet, missing feet, extra shoes, bad shoes, fused shoes, more than two shoes, poorly drawn shoes, bad gloves, poorly drawn gloves, fused gloves, bad cum, poorly drawn cum, fused cum, bad hairs, poorly drawn hairs, fused hairs, big muscles, ugly, bad face, fused face, poorly drawn face, cloned face, big face, long face, bad eyes, fused eyes poorly drawn eyes, extra eyes, malformed limbs, more than 2 nipples, missing nipples, different nipples, fused nipples, bad nipples, poorly drawn nipples, black nipples, colorful nipples, gross proportions. short arm, (((missing arms))), missing thighs, missing calf, missing legs, mutation, duplicate, morbid, mutilated, poorly drawn hands, more than 1 left hand, more than 1 right hand, deformed, (blurry), disfigured, missing legs, extra arms, extra thighs, more than 2 thighs, extra calf, fused calf, extra legs, bad knee, extra knee, more than 2 legs, bad tails, bad mouth, fused mouth, poorly drawn mouth, bad tongue, tongue within mouth, too long tongue, black tongue, big mouth, cracked mouth, bad mouth, dirty face, dirty teeth, dirty pantie, fused pantie, poorly drawn pantie, fused cloth, poorly drawn cloth, bad pantie, yellow teeth, thick lips, bad camel toe, colorful camel toe, bad asshole, poorly drawn asshole, fused asshole, missing asshole, bad anus, bad pussy, bad crotch, bad crotch seam, fused anus, fused pussy, fused anus, fused crotch, poorly drawn crotch, fused seam, poorly drawn anus, poorly drawn pussy, poorly drawn crotch, poorly drawn crotch seam, bad thigh gap, missing thigh gap, fused thigh gap, liquid thigh gap, poorly drawn thigh gap, poorly drawn anus, bad collarbone, fused collarbone, missing collarbone, liquid collarbone, strong girl, obesity, worst quality, low quality, normal quality, liquid tentacles, bad tentacles, poorly drawn tentacles, split tentacles, fused tentacles, missing clit, bad clit, fused clit, colorful clit, black clit, liquid clit, QR code, bar code, censored, safety panties, safety knickers, beard, furry, pony, pubic hair, mosaic, excrement, faeces, shit, futa, testis, frame
                        ",None,"
                        Euler a
                        ","
                        10
                        ","
                        3760625837
                        ",None,"
                        576x960
                        ","
                        925997e9
                        ",app/static/media/article/original_20221209/02700-3760625837-masterpiece_best_quality_disney_style_1.16_detailed_face_oil_paint_illustration_finely_detailed_dramatic_light_intrica.png,215
